代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	活跃度	买价	按盘价	总资产(万)	
00732	信利国际	-1.81	17338098	3.250	3.310	2000	5326372	0.00	3.280	3.300	3.220	--  	2.15	2.42	-0.060	    338	3.240	3.250	2266841.75	
00735	中国电力新能源	-1.28	2769380	4.630	4.690	500	597000	0.22	4.710	4.710	4.610	--  	0.00	2.13	-0.060	    110	4.620	4.630	2380790.00	
00737	合和公路基建	0.00	3319655	4.140	4.140	500	802840	0.00	4.140	4.150	4.110	--  	2.32	0.97	0.000	    174	4.130	4.140	619181.13	
00751	创维数码	-2.06	85902368	5.230	5.340	2000	16402836	-0.19	5.330	5.340	5.170	--  	1.84	3.18	-0.110	   1043	5.220	5.230	4196700.00	
00753	中国国航	-2.59	111775632	5.650	5.800	2000	19583148	0.18	5.850	5.900	5.630	--  	0.00	4.66	-0.150	   1227	5.640	5.650	22916228.00	
00754	合生创展集团	-1.67	1563240	7.060	7.180	2000	222000	-0.28	7.170	7.170	6.980	--  	0.00	2.65	-0.120	     38	7.050	7.060	14302540.00	
00762	中国联通	-0.42	365395552	9.540	9.580	2000	38260192	-0.10	9.490	9.630	9.490	--  	0.00	1.46	-0.040	   1710	9.540	9.540	59841900.00	
00763	中兴通讯	-3.71	281653696	12.460	12.940	200	22447450	0.16	12.840	12.900	12.380	--  	0.00	4.02	-0.480	   2292	12.440	12.460	13266823.00	
00775	长江生命科技	-1.39	1074320	0.710	0.720	2000	1526000	1.43	0.710	0.720	0.700	--  	0.00	2.78	-0.010	    155	0.700	0.710	975416.69	
00777	网龙	-1.80	14189901	21.800	22.200	500	652395	0.00	22.000	22.100	21.600	--  	0.00	2.25	-0.400	    292	21.800	21.800	495663.41	
00787	利标品牌	-1.12	14113817	0.880	0.890	2000	15895884	-1.12	0.890	0.900	0.880	--  	0.00	2.25	-0.010	    727	0.880	0.880	539830.81	
00799	IGG	-0.98	56907064	6.040	6.100	1000	9323000	0.17	6.100	6.230	6.010	--  	0.71	3.61	-0.060	    775	6.040	6.040	20510.70	
00806	惠理集团	-1.18	78822848	7.550	7.640	1000	10440500	0.00	7.580	7.690	7.470	--  	0.00	2.88	-0.090	   1015	7.540	7.550	379877.91	
00811	新华文轩	-0.42	10640826	7.160	7.190	1000	1491000	0.28	7.170	7.200	7.110	--  	0.00	1.25	-0.030	    380	7.120	7.160	1200614.13	
00813	世茂房地产	-0.64	187026960	12.480	12.560	500	15039285	0.81	12.500	12.740	12.220	--  	2.56	4.14	-0.080	   2047	12.460	12.480	25321486.00	
00816	华电福新	-1.56	41550932	1.890	1.920	2000	21837132	0.00	1.920	1.930	1.880	--  	0.00	2.60	-0.030	    757	1.890	1.890	10060722.00	
00817	中国金茂	-0.41	26582762	2.430	2.440	2000	10941000	0.41	2.440	2.450	2.410	--  	0.00	1.64	-0.010	    685	2.420	2.430	17010604.00	
00819	天能动力	-2.82	23263144	7.240	7.450	2000	3202163	0.14	7.440	7.450	7.150	--  	0.00	4.03	-0.210	    406	7.230	7.240	1143813.25	
00829	神冠控股	-3.39	2127060	0.570	0.590	2000	3684000	0.00	0.580	0.600	0.560	--  	0.00	6.78	-0.020	    123	0.570	0.570	352410.19	
00836	华润电力	-1.53	46030420	14.200	14.420	2000	3242997	0.00	14.440	14.440	14.100	--  	0.88	2.36	-0.220	    432	14.180	14.200	20022574.00	
00846	明发集团	0.00	0	1.890	1.890	1000	0	0.00	1.890	1.890	1.890	--  	0.00	0.00	0.000	      1	--  	1.890	5207018.00	
00853	微创医疗	0.85	3980064	5.950	5.900	1000	671200	0.00	5.930	5.950	5.850	--  	0.00	1.69	0.050	    150	5.940	5.950	78066.90	
00855	中国水务	-0.96	11950592	5.160	5.210	2000	2315243	0.00	5.210	5.240	5.130	--  	0.78	2.11	-0.050	    274	5.150	5.160	2191848.00	
00857	中国石油股份	-2.21	800390784	5.760	5.890	2000	139096368	0.00	5.760	5.780	5.720	--  	0.00	1.02	-0.130	   4358	5.760	5.760	240570400.00	
00861	神州控股	0.59	31997796	6.870	6.830	1000	4658000	-0.15	6.810	6.940	6.800	--  	0.00	2.05	0.040	    765	6.860	6.870	2218766.00	
00867	康哲药业	-1.83	45530572	12.880	13.120	1000	3533500	-0.31	13.000	13.000	12.720	--  	0.95	2.13	-0.240	    716	12.880	12.880	920922.19	
00868	信义玻璃	-0.97	92896960	7.110	7.180	2000	13097458	0.14	7.150	7.150	7.080	--  	3.23	0.97	-0.070	   1376	7.100	7.110	2402232.00	
00874	白云山	-1.62	13973701	21.250	21.600	2000	654000	0.24	21.600	21.750	21.150	--  	0.00	2.78	-0.350	    130	21.200	21.250	2544887.50	
00880	澳博控股	-0.82	63018452	6.030	6.080	1000	10436546	0.00	6.060	6.120	6.010	--  	2.99	1.81	-0.050	   1073	6.030	6.030	3875500.00	
00881	中升控股	-1.19	16518841	11.640	11.780	500	1418000	0.17	11.700	11.800	11.540	--  	0.00	2.21	-0.140	    675	11.640	11.640	3750885.50	
00883	中国海洋石油	-1.77	1282667520	8.890	9.050	1000	144598576	0.23	8.880	8.910	8.840	--  	1.35	0.77	-0.160	   6018	8.890	8.890	64780000.00	
00884	旭辉控股集团	6.64	154318224	2.890	2.710	2000	54111820	0.70	2.720	2.930	2.700	--  	1.38	8.49	0.180	   2514	2.880	2.890	7444202.00	
00885	仁天科技控股	-1.20	3213800	0.410	0.415	10000	7900000	-1.20	0.415	0.415	0.400	--  	0.00	3.61	-0.005	     58	0.405	0.410	485480.19	
00895	东江环保	-1.62	14052863	13.380	13.600	200	1049300	0.60	13.580	13.660	13.220	--  	0.00	3.24	-0.220	    618	13.340	13.380	789103.81	
00902	华能国际电力股份	-1.29	112363208	5.340	5.410	2000	21156000	0.38	5.380	5.400	5.270	--  	0.00	2.40	-0.070	    964	5.320	5.340	29972384.00	
00911	前海健康	-6.61	5178763	0.113	0.121	10000	45022500	-2.59	0.119	0.119	0.112	--  	0.00	5.79	-0.008	    157	0.113	0.113	139467.00	
00914	安徽海螺水泥股份	-3.55	450274368	25.800	26.750	500	17270752	0.00	27.100	27.100	25.750	--  	0.00	5.05	-0.950	   1925	25.800	25.800	10572035.00	
00916	龙源电力	-2.02	68754600	6.800	6.940	1000	10111496	0.29	6.840	6.870	6.760	--  	0.00	1.59	-0.140	   1212	6.780	6.800	13802029.00	
00921	海信科龙	-3.32	15869240	9.310	9.630	1000	1694000	0.98	9.570	9.600	9.200	--  	0.00	4.15	-0.320	    404	9.280	9.310	1759685.38	
00931	中国天然气	-5.41	22781812	0.175	0.185	20000	130565000	0.00	0.180	0.182	0.169	--  	0.00	7.03	-0.010	    387	0.174	0.175	181276.20	
00933	光汇石油	-1.26	13620133	2.360	2.390	1000	5816060	0.85	2.390	2.390	2.320	--  	0.00	2.93	-0.030	    562	2.330	2.360	3327500.00	
00934	中石化冠德	-0.45	96041888	4.380	4.400	2000	22528000	-0.23	4.400	4.410	4.170	--  	0.80	5.45	-0.020	   1189	4.370	4.380	1682701.50	
00939	建设银行	-2.10	1763384448	6.060	6.190	1000	289445760	-0.33	6.150	6.160	6.060	--  	0.00	1.62	-0.130	   5799	6.060	6.060	2050068352.00	
00941	中国移动	-0.82	771845248	84.600	85.300	500	9107037	-0.06	85.000	85.150	84.500	--  	1.76	0.76	-0.700	   1833	84.550	84.600	149082704.00	
00951	超威动力	-2.37	12197904	6.600	6.760	1000	1846119	0.15	6.790	6.850	6.510	--  	0.00	5.03	-0.160	    234	6.600	6.600	1134261.25	
00958	华能新能源	0.00	81234624	2.780	2.780	2000	29160688	-0.36	2.780	2.820	2.750	--  	0.00	2.52	0.000	    880	2.770	2.780	8504906.00	
00960	龙湖地产	-0.93	147600528	12.740	12.860	500	11547614	-0.47	12.780	12.940	12.620	--  	0.00	2.49	-0.120	   1351	12.740	12.740	19644064.00	
00966	中国太平	-2.13	102184840	18.360	18.760	200	5529200	0.00	18.700	18.740	18.320	--  	0.00	2.24	-0.400	   1290	18.340	18.360	50822056.00	
00967	桑德国际	0.00	0	2.980	2.980	1000	0	0.00	2.980	2.980	2.980	--  	0.00	0.00	0.000	      1	--  	2.980	1206107.75	
00968	信义光能	-0.39	43690740	2.580	2.590	2000	16972844	0.39	2.600	2.610	2.560	--  	2.33	1.93	-0.010	   1376	2.560	2.580	1678638.25	
00976	齐合天地	0.00	1558080	5.060	5.060	2000	308000	0.20	5.090	5.090	5.030	--  	0.00	1.19	0.000	     84	5.050	5.060	603141.00	
00978	招商局置地	-1.57	8492180	1.250	1.270	2000	6854000	0.00	1.270	1.270	1.220	--  	0.00	3.94	-0.020	    276	1.240	1.250	4363394.50	
00981	中芯国际	-1.56	147251312	10.080	10.240	500	14620874	0.00	10.180	10.240	10.000	--  	0.00	2.34	-0.160	   1356	10.040	10.080	906828.13	
00991	大唐发电	-1.75	42992424	2.240	2.280	2000	19220000	0.45	2.260	2.280	2.210	--  	0.00	3.07	-0.040	    717	2.230	2.240	22795500.00	
00992	联想集团	-0.64	113035760	4.660	4.690	2000	24275780	0.00	4.670	4.690	4.630	--  	0.00	1.28	-0.030	   1224	4.650	4.660	2720379.50	
00995	安徽皖通高速公路	-0.79	5885801	6.250	6.300	2000	940000	-0.32	6.300	6.300	6.230	--  	0.00	1.11	-0.050	    267	6.250	6.250	1265494.50	
00996	嘉年华国际	2.27	11499801	0.900	0.880	10000	12859000	1.12	0.890	0.930	0.870	--  	0.00	6.82	0.020	    272	0.890	0.900	2362100.00	
00998	中信银行	-1.33	368232480	5.190	5.260	1000	70795976	-0.19	5.200	5.250	5.170	--  	0.00	1.52	-0.070	   2789	5.180	5.190	554153472.00	
01030	新城发展控股	0.00	25246342	2.000	2.000	2000	12646000	0.50	2.010	2.030	1.970	--  	3.00	3.00	0.000	    831	1.990	2.000	10487946.00	
01033	中石化油服	-1.91	19801020	1.540	1.570	2000	12864000	-0.65	1.550	1.550	1.520	--  	0.00	1.91	-0.030	    294	1.540	1.540	7434238.50	
01038	长江基建集团	-0.80	121370352	61.950	62.450	1000	1956244	-0.16	62.500	62.750	61.800	--  	1.02	1.52	-0.500	    620	61.900	61.950	13147600.00	
01044	恒安国际	-1.37	125460840	64.650	65.550	500	1932194	-0.31	65.300	65.800	64.350	--  	1.54	2.21	-0.900	   1112	64.650	64.650	3015317.25	
01052	越秀交通基建	-0.18	11222066	5.570	5.580	2000	2004905	-0.18	5.650	5.650	5.550	--  	3.59	1.79	-0.010	    283	5.560	5.570	2256855.50	
01053	重庆钢铁股份	-2.63	5242880	2.220	2.280	2000	2330000	0.00	2.300	2.350	2.190	--  	0.00	7.02	-0.060	    100	2.210	2.220	3737840.25	
01055	中国南方航空股份	-1.86	118248488	4.760	4.850	2000	24474026	-0.42	4.900	4.980	4.760	--  	0.00	4.54	-0.090	   1685	4.760	4.760	19258700.00	
01057	浙江世宝	-1.28	1422420	8.510	8.620	2000	166000	-0.12	8.670	8.670	8.510	--  	0.00	1.86	-0.110	     21	8.500	8.510	195721.59	
01060	阿里影业	0.76	25655902	1.320	1.310	10000	19610000	0.76	1.310	1.320	1.290	--  	0.00	2.29	0.010	    207	1.310	1.320	1892188.88	
01065	天津创业环保股份	-2.04	6151441	4.320	4.410	2000	1420000	0.00	4.410	4.410	4.280	--  	0.00	2.95	-0.090	     95	4.310	4.320	1068389.13	
01066	威高股份	-0.44	18715020	4.530	4.550	4000	4130000	-0.22	4.550	4.570	4.500	--  	1.06	1.54	-0.020	    263	4.520	4.530	1484069.75	
01068	雨润食品	-4.38	9484960	1.310	1.370	1000	7144000	-0.76	1.370	1.370	1.310	--  	0.00	4.38	-0.060	    165	1.310	1.310	2153101.50	
01070	ＴＣＬ多媒体	-3.44	4547652	3.650	3.780	1000	1231800	-0.82	3.730	3.730	3.650	--  	0.00	2.12	-0.130	    157	3.650	3.650	1917461.50	
01071	华电国际电力股份	-1.44	52921864	3.430	3.480	2000	15470000	0.00	3.480	3.480	3.400	--  	0.00	2.30	-0.050	    898	3.430	3.430	20601072.00	
01072	东方电气	0.00	0	8.280	8.280	200	0	0.00	8.280	8.280	8.280	--  	0.00	0.00	0.000	      1	--  	8.280	8738829.00	
01076	博华太平洋	-0.73	3159460	0.136	0.137	20000	23180000	0.74	0.138	0.139	0.135	--  	0.00	2.92	-0.001	    153	0.135	0.136	616368.81	
01083	港华燃气	-1.91	19355394	4.620	4.710	1000	4158833	0.00	4.720	4.730	4.610	--  	0.00	2.55	-0.090	    873	4.620	4.620	2929183.25	
01088	中国神华	-3.51	285656800	15.940	16.520	500	17845228	-0.25	16.380	16.480	15.840	--  	0.00	3.87	-0.580	   2432	15.940	15.940	57125400.00	
01093	石药集团	-0.62	114793408	9.660	9.720	2000	11867161	0.10	9.720	9.750	9.550	--  	0.00	2.06	-0.060	   1435	9.640	9.660	1415903.63	
01099	国药控股	-0.97	88860784	35.700	36.050	400	2482665	0.00	36.250	36.250	35.550	--  	0.00	1.94	-0.350	   1102	35.700	35.700	698074.56	
01108	洛阳玻璃股份	-0.90	4493620	5.480	5.530	2000	814000	0.00	5.540	5.580	5.480	--  	0.00	1.81	-0.050	     78	5.460	5.480	128589.07	
01109	华润置地	-3.04	444995040	20.700	21.350	2000	21474138	0.00	21.000	21.200	20.500	--  	0.44	3.28	-0.650	   1141	20.650	20.700	41539928.00	
01111	创兴银行	-0.12	1378986	16.480	16.500	1000	83900	0.49	16.520	16.520	16.360	--  	2.37	0.97	-0.020	     36	16.420	16.480	13777205.00	
01112	合生元	0.59	27751776	25.400	25.250	500	1103500	0.20	25.450	25.550	24.500	--  	0.00	4.16	0.150	    251	25.300	25.400	1357007.13	
01113	长实地产	-0.78	286604960	50.800	51.200	500	5641254	-0.10	51.100	51.100	50.600	--  	0.75	0.98	-0.400	   1469	50.750	50.800	37235600.00	
01114	BRILLIANCE CHI	-1.07	182001664	12.960	13.100	2000	14030716	-0.61	13.160	13.200	12.820	--  	0.85	2.90	-0.140	   1214	12.960	12.960	3011627.50	
01115	西藏水资源	-0.31	11366901	3.200	3.210	1000	3597000	0.00	3.210	3.220	3.190	--  	0.00	0.93	-0.010	     61	3.190	3.200	444669.19	
01117	现代牧业	-1.03	13382061	1.930	1.950	1000	6899000	-0.52	1.950	1.950	1.930	--  	0.00	1.03	-0.020	    101	1.930	1.930	1779794.88	
01128	永利澳门	-0.14	90320536	14.360	14.380	400	6298696	0.14	14.380	14.480	14.240	--  	0.00	1.67	-0.020	   1090	14.340	14.360	4027851.25	
01136	台泥国际集团	-1.30	7076851	2.280	2.310	2000	3135000	0.44	2.320	2.320	2.220	--  	0.00	4.33	-0.030	    170	2.260	2.280	3283165.50	
01138	中远海能	-3.35	36115900	4.610	4.770	2000	7782000	-0.22	4.740	4.770	4.560	--  	0.00	4.40	-0.160	    566	4.610	4.610	5770051.50	
01157	中联重科	-3.75	54385892	4.360	4.530	200	12409109	0.23	4.520	4.520	4.300	--  	0.00	4.86	-0.170	   1280	4.350	4.360	9265861.00	
01165	顺风清洁能源	-2.74	12178470	0.710	0.730	2000	17189854	0.00	0.720	0.730	0.700	--  	0.00	4.11	-0.020	    193	0.700	0.710	2970084.75	
01169	海尔电器	-1.46	39242636	14.880	15.100	1000	2631000	0.13	15.120	15.160	14.800	--  	0.00	2.38	-0.220	    742	14.840	14.880	2972416.00	
01171	兖州煤业股份	-4.03	93764832	5.950	6.200	2000	15609659	0.51	6.160	6.160	5.910	--  	0.00	4.03	-0.250	   1091	5.940	5.950	14547270.00	
01177	中国生物制药	0.00	111202168	6.570	6.570	1000	16934114	-0.15	6.580	6.600	6.500	--  	0.23	1.52	0.000	   2635	6.570	6.570	2059160.25	
01186	中国铁建	-2.26	103152256	11.240	11.500	500	9160000	0.18	11.420	11.440	11.180	--  	0.00	2.26	-0.260	   1464	11.200	11.240	75030696.00	
01188	正道集团	-0.48	6521499	0.208	0.209	2000	31538000	0.00	0.214	0.215	0.202	--  	0.00	6.22	-0.001	    369	0.208	0.208	216135.00	
01193	华润燃气	-0.38	99186224	26.550	26.650	2000	3774575	-0.19	26.700	26.700	25.750	--  	0.56	3.56	-0.100	    508	26.500	26.550	6217296.50	
01196	伟禄集团	0.39	10957607	5.090	5.070	2000	2157500	0.00	5.080	5.130	5.020	--  	0.00	2.17	0.020	    341	5.070	5.090	154810.00	
01199	中远海运港口	1.30	23444838	8.570	8.460	2000	2750844	0.35	8.480	8.580	8.470	--  	0.00	1.30	0.110	    461	8.540	8.570	705284.38	
01205	中信资源	-1.89	5570661	1.040	1.060	2000	5370000	0.97	1.050	1.050	1.020	--  	1.44	2.83	-0.020	    263	1.030	1.040	1326874.88	
01208	五矿资源	-0.68	49022640	2.920	2.940	4000	16980596	0.00	2.900	2.920	2.860	--  	0.00	2.04	-0.020	    424	2.910	2.920	1458960.00	
01211	比亚迪股份	-1.43	166439312	44.750	45.400	500	3730470	0.11	45.000	45.050	44.350	--  	0.00	1.54	-0.650	   1092	44.700	44.750	13392431.00	
01212	利福国际	-0.50	1504980	9.950	10.000	500	151500	0.00	9.960	10.000	9.870	--  	2.90	1.30	-0.050	    115	9.930	9.950	2801724.50	
01230	雅士利国际	0.00	5399581	1.550	1.550	1000	3495000	0.65	1.560	1.570	1.520	--  	0.00	3.23	0.000	    123	1.550	1.550	797836.88	
01234	中国利郎	0.96	4723050	5.270	5.220	1000	909000	0.19	5.200	5.300	5.110	--  	3.42	3.64	0.050	    204	5.230	5.270	400542.00	
01236	国农控股	-2.82	2504220	1.380	1.420	2000	1810000	0.00	1.400	1.410	1.360	--  	0.00	3.52	-0.040	    103	1.380	1.380	265166.81	
01238	宝龙地产	3.02	37566752	2.730	2.650	1000	13623000	0.00	2.690	2.840	2.690	--  	0.00	5.66	0.080	    499	2.720	2.730	7075891.50	
01253	中国绿地博大绿泽	0.00	4747120	1.500	1.500	4000	3180000	0.00	1.500	1.500	1.480	--  	0.00	1.33	0.000	     68	1.480	1.500	156676.59	
01282	中国金洋	-2.60	3871120	0.750	0.770	4000	5132000	-1.32	0.770	0.770	0.740	--  	0.00	3.90	-0.020	     79	0.750	0.750	425417.81	
01288	农业银行	-1.69	528262784	3.500	3.560	1000	150577072	0.00	3.540	3.560	3.480	--  	0.00	2.25	-0.060	   3780	3.490	3.500	1906410112.00	
01293	宝信汽车	-1.84	13879532	3.730	3.800	500	3687858	-0.27	3.800	3.810	3.710	--  	0.00	2.63	-0.070	    462	3.730	3.730	1772509.25	
01299	友邦保险	-0.20	1102496768	49.600	49.700	200	22191554	0.00	49.950	49.950	49.250	--  	1.29	1.41	-0.100	   4103	49.600	49.600	18507400.00	
01302	先健科技	0.51	12806141	1.960	1.950	2000	6644000	0.00	1.970	1.970	1.870	--  	0.00	5.13	0.010	    208	1.950	1.960	97467.40	
01308	海丰国际	0.00	9143162	5.200	5.200	1000	1766532	0.39	5.210	5.210	5.130	--  	1.92	1.54	0.000	    479	5.180	5.200	139285.50	
01310	香港宽频	-0.11	9701145	8.950	8.960	500	1082400	0.00	8.960	8.990	8.930	--  	2.23	0.67	-0.010	    278	8.930	8.950	660474.81	
01313	华润水泥控股	-4.47	96310688	3.850	4.030	2000	24831192	0.00	4.020	4.020	3.820	--  	0.00	4.96	-0.180	   1524	3.850	3.850	5510669.00	
01315	允升国际	0.00	7214341	1.370	1.370	2000	5246000	0.00	1.370	1.400	1.360	--  	0.00	2.92	0.000	    156	1.360	1.370	96472.50	
01316	耐世特	2.74	57519864	10.500	10.220	1000	5541140	0.19	10.220	10.540	10.140	--  	0.00	3.91	0.280	    952	10.500	10.500	252383.59	
01317	枫叶教育	2.40	54940468	5.540	5.410	2000	10065400	0.00	5.450	5.600	5.320	--  	1.05	5.18	0.130	    672	5.530	5.540	322632.41	
01333	中国忠旺	0.56	14952355	3.590	3.570	400	4223868	0.84	3.560	3.590	3.480	--  	0.00	3.08	0.020	    254	3.540	3.590	7991380.50	
01336	新华保险	-0.52	141844864	38.400	38.600	100	3698936	0.26	38.450	38.650	37.800	--  	0.00	2.20	-0.200	   1597	38.350	38.400	68909600.00	
01339	中国人民保险集团	-0.32	108380032	3.160	3.170	1000	34322200	0.00	3.160	3.180	3.140	--  	0.00	1.26	-0.010	   1157	3.150	3.160	90227600.00	
01347	华虹半导体	-3.03	16386961	9.930	10.240	1000	1636000	0.00	10.260	10.340	9.800	--  	0.00	5.27	-0.310	    255	9.880	9.930	192740.59	
01357	美图公司	1.05	380694368	11.500	11.380	500	33537500	0.52	11.380	11.660	11.060	--  	0.00	5.27	0.120	   2960	11.480	11.500	247163.20	
01359	中国信达	-1.94	122395184	3.030	3.090	1000	40344972	0.33	3.050	3.100	3.010	--  	0.00	2.91	-0.060	   2167	3.020	3.030	100883192.00	
01361	３６１度	-4.41	22035762	2.820	2.950	1000	7725000	0.36	2.930	2.950	2.790	--  	4.11	5.42	-0.130	    438	2.800	2.820	1162826.75	
01363	中滔环保	4.05	62595984	1.800	1.730	2000	35046000	0.00	1.730	1.840	1.710	--  	0.67	7.51	0.070	   1075	1.790	1.800	623897.63	
01368	特步国际	-1.66	10816538	3.550	3.610	500	3031058	0.00	3.600	3.610	3.520	--  	2.96	2.49	-0.060	    509	3.530	3.550	823087.81	
01375	中州证券	-1.42	15004616	4.170	4.230	1000	3595000	0.24	4.260	4.260	4.130	--  	0.00	3.07	-0.060	    424	4.160	4.170	4003918.75	
01378	中国宏桥	-0.84	86513360	7.120	7.180	500	12159000	0.85	7.240	7.240	7.030	--  	0.00	2.92	-0.060	    995	7.050	7.120	12688001.00	
01381	粤丰环保	-0.65	32844812	4.610	4.640	1000	7124000	0.22	4.640	4.660	4.580	--  	0.24	1.72	-0.030	    398	4.600	4.610	536545.31	
01382	互太纺织	-1.15	6790465	8.630	8.730	1000	785346	-0.23	8.720	8.730	8.610	--  	3.48	1.37	-0.100	    353	8.630	8.630	517653.81	
01387	人和商业	-0.96	2009425	0.207	0.209	2000	9711000	1.47	0.213	0.213	0.204	--  	0.00	4.31	-0.002	    272	0.206	0.207	3650622.50	
01398	工商银行	-1.79	1068571840	4.930	5.020	1000	216668128	0.20	4.980	4.990	4.910	--  	0.00	1.59	-0.090	   5149	4.920	4.930	2364647168.00	
01432	中国圣牧	0.00	6283061	2.070	2.070	1000	3021000	0.49	2.080	2.100	2.060	--  	0.00	1.93	0.000	    116	2.070	2.070	977167.88	
01448	福寿园	-0.45	7504920	4.390	4.410	1000	1706000	0.00	4.410	4.430	4.370	--  	0.59	1.36	-0.020	    303	4.370	4.390	369108.31	
01458	周黑鸭	-0.52	28896866	7.580	7.620	500	3794500	-0.13	7.660	7.740	7.530	--  	0.00	2.76	-0.040	    624	7.580	7.580	119472.80	
01508	中国再保险	-1.09	23920782	1.810	1.830	1000	13200000	0.00	1.820	1.830	1.800	--  	0.00	1.64	-0.020	    386	1.800	1.810	21417906.00	
01513	丽珠医药	-1.08	5225145	45.700	46.200	100	114100	0.00	46.050	46.200	45.600	--  	0.00	1.30	-0.500	    333	45.700	45.700	1041066.19	
01515	华润凤凰医疗	0.20	217982576	9.950	9.930	500	21504476	0.51	9.850	10.500	9.830	--  	0.00	6.75	0.020	   1120	9.940	9.950	227903.59	
01528	红星美凯龙	-1.08	11130182	8.250	8.340	200	1350800	0.12	8.330	8.340	8.180	--  	0.00	1.92	-0.090	    551	8.230	8.250	8662799.00	
01530	三生制药	-0.21	61905664	9.290	9.310	500	6722800	0.32	9.310	9.400	9.140	--  	0.00	2.79	-0.020	   1132	9.280	9.290	1088435.75	
01578	天津银行	0.19	2677180	5.310	5.300	500	506000	0.38	5.290	5.310	5.250	--  	0.00	1.13	0.010	     51	5.290	5.310	61043588.00	
01583	亲亲食品	-1.51	642684	2.610	2.650	1000	242700	0.00	2.650	2.670	2.600	--  	0.00	2.64	-0.040	     71	2.610	2.610	83036.40	
01606	国银租赁	-3.00	3497140	1.940	2.000	2000	1834000	0.00	1.910	1.940	1.890	--  	0.00	2.50	-0.060	     66	1.920	1.940	15443436.00	
01608	伟能集团	0.58	286590	3.470	3.450	1000	83000	0.58	3.440	3.470	3.440	--  	0.00	0.87	0.020	     14	3.450	3.470	288154.69	
01610	中粮肉食	-2.29	6446161	1.710	1.750	1000	3769000	0.00	1.760	1.760	1.690	--  	0.00	4.00	-0.040	    363	1.710	1.710	749559.63	
01618	中国中冶	-3.59	42227836	2.950	3.060	1000	14169000	-0.34	3.030	3.070	2.950	--  	0.00	3.92	-0.110	   1162	2.950	2.950	36371188.00	
01619	天合化工	0.00	0	1.170	1.170	2000	0	0.00	1.170	1.170	1.170	--  	0.00	0.00	0.000	      1	--  	1.170	1353220.25	
01628	禹洲地产	-0.36	21021186	2.730	2.740	1000	7713268	0.37	2.720	2.750	2.700	--  	0.00	1.82	-0.010	    646	2.720	2.730	6434934.50	
01635	大众公用	-1.10	1706070	3.610	3.650	1000	472000	0.00	3.630	3.660	3.560	--  	0.00	2.74	-0.040	     29	3.610	3.610	1553522.25	
01636	中国金属利用	0.00	5403441	3.140	3.140	4000	1724000	0.00	3.150	3.160	3.120	--  	0.00	1.27	0.000	    202	3.130	3.140	234672.80	
01638	佳兆业集团	0.00	0	1.560	1.560	1000	0	0.00	1.560	1.560	1.560	--  	0.00	0.00	0.000	      1	--  	1.560	10563796.00	
01658	邮储银行	-2.04	94738416	4.790	4.890	1000	19786064	0.00	4.850	4.850	4.760	--  	0.00	1.84	-0.100	   1619	4.780	4.790	770763392.00	
01661	智美体育	1.65	2731470	1.850	1.820	1000	1509000	0.54	1.820	1.850	1.790	--  	0.00	3.30	0.030	    169	1.820	1.850	122506.30	
01666	同仁堂科技	-0.87	3949185	13.740	13.860	1000	286803	0.15	13.780	13.840	13.700	--  	0.00	1.01	-0.120	    143	13.720	13.740	705434.81	
01668	华南城	-1.23	29537748	1.610	1.630	2000	18416974	0.63	1.630	1.630	1.590	--  	0.00	2.45	-0.020	    461	1.600	1.610	8262478.50	
01680	澳门励骏	-2.21	7336005	1.330	1.360	1000	5526371	0.76	1.350	1.350	1.320	--  	0.00	2.21	-0.030	    276	1.320	1.330	1163230.13	
01685	博耳电力	-1.57	8233641	3.130	3.180	1000	2631000	-0.63	3.180	3.180	3.100	--  	0.00	2.52	-0.050	    154	3.130	3.130	543691.50	
01728	正通汽车	0.25	56980180	3.980	3.970	500	14395896	0.25	3.970	4.010	3.900	--  	0.00	2.77	0.010	   1321	3.960	3.980	2506842.00	
01766	中国中车	-1.72	191499104	7.440	7.570	1000	25769852	0.54	7.550	7.550	7.360	--  	0.00	2.51	-0.130	   1394	7.430	7.440	34330236.00	
