代码	名称	涨幅%%	总金额	现价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
08592	罗马集团股权	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
08591	罗马集团（旧）	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
08590	L&A INTL-OLD	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
08501	庄皇集团公司	0.00	0	1.500	--  	0	0	0.00	          0.00	  0.00	--  	
08481	盛龙锦秀国际	-1.12	0	0.440	--  	0	0	0.00	          0.00	  0.00	--  	
08446	ITP HOLDINGS	-4.96	0	4.600	--  	0	0	0.00	          0.00	  0.00	--  	
08442	桦欣控股	-0.11	0	9.090	--  	0	0	0.00	          0.00	  0.00	--  	
08439	新百利融资	0.00	0	2.000	--  	0	0	0.00	          0.00	  0.00	--  	
08407	兴证国际	0.00	0	1.250	--  	0	0	0.00	          0.00	  0.00	--  	
08370	智升集团控股	3.16	0	0.980	--  	0	0	0.00	          0.00	  0.00	--  	
08369	立基工程控股	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
08368	中国创意控股	0.00	0	0.241	--  	0	0	0.00	          0.00	  0.00	--  	
08365	建泉国际控股	0.00	0	0.500	--  	0	0	0.00	          0.00	  0.00	--  	
08348	滨海泰达物流	0.00	0	1.100	--  	0	0	0.00	          0.00	  0.00	--  	
